Departamento;Provincia;tmean;tmax;tmin;humr;ptot;Ano;Semana;tmean_clima;tmax_clima;tmin_clima;humr_clima;ptot_clima;Tipo caso;Casos
PIURA;HUANCABAMBA;15.7;22.1;10.5;73.9;0.1;2023;25;15.5;20.8;11.5;81.1;2.2;TOTAL;5
PIURA;MORROPON;22;27.7;17.2;75.5;0.2;2023;25;20.7;26;16.5;77.5;1.2;TOTAL;271
PIURA;PAITA;23.7;28.4;20.4;76.7;0.4;2023;25;21.3;26;18.4;78;0.7;TOTAL;307
PIURA;PIURA;24.1;30.1;19.8;72.6;0.1;2023;25;22.2;28.3;18;72.8;0.6;TOTAL;1835
PIURA;SECHURA;23.5;28.1;20.7;77.2;0.2;2023;25;20.8;25.2;18.2;79.5;0.7;TOTAL;161
PIURA;SULLANA;24.1;30.1;19.4;72.4;0;2023;25;22.8;29.1;18.3;71.2;0.5;TOTAL;719
PIURA;TALARA;23.8;29.1;20.2;74.4;0.2;2023;25;22;27.6;18.7;74.8;0.7;TOTAL;437
PIURA;AYABACA;18.7;24.4;14.4;76.5;1.2;2023;26;17.8;23.2;13.9;78.5;1.6;TOTAL;41
PIURA;HUANCABAMBA;16.3;22.5;11.6;76.9;0.9;2023;26;15.4;20.9;11.2;80.3;1.9;TOTAL;6
PIURA;MORROPON;22.2;27.9;17.6;75.6;0.7;2023;26;20.5;25.9;16.2;77.5;0.8;TOTAL;145
PIURA;PAITA;23.6;28.1;20.4;76.4;0.5;2023;26;21.1;25.9;18.1;78.1;0.4;TOTAL;293
PIURA;PIURA;24.2;30.1;19.8;72;0.4;2023;26;22;28.2;17.7;72.8;0.5;TOTAL;1186
PIURA;SECHURA;23.4;27.9;20.5;77.3;0.3;2023;26;20.6;25.1;17.9;79.6;0.6;TOTAL;102
PIURA;SULLANA;24.2;30;19.7;71.9;0.1;2023;26;22.6;29;18.1;71.2;0.5;TOTAL;387
PIURA;TALARA;23.9;29;20.4;73.7;0.1;2023;26;21.7;27.3;18.4;75;0.5;TOTAL;537
PIURA;AYABACA;18.4;23.7;14.5;80.3;4.8;2023;27;17.8;23.4;13.6;77.3;1.4;TOTAL;19
PIURA;HUANCABAMBA;16.2;21.8;11.6;79.4;5.2;2023;27;15.3;21;10.9;79.2;1.7;TOTAL;6
PIURA;MORROPON;22.2;27.5;17.6;76.3;3.8;2023;27;20.2;25.8;15.9;77.3;0.8;TOTAL;140
PIURA;PAITA;23.6;28;20.6;76.6;0.5;2023;27;20.8;25.6;17.9;78.3;0.4;TOTAL;259
PIURA;PIURA;24.2;29.8;20;72.5;2.5;2023;27;21.8;28;17.5;72.9;0.3;TOTAL;1072
PIURA;SECHURA;23.3;27.9;20.3;78.2;1;2023;27;20.3;24.8;17.7;79.7;0.4;TOTAL;71
PIURA;SULLANA;24.1;29.3;20.1;73.1;1.4;2023;27;22.3;28.9;17.8;71.3;0.3;TOTAL;234
PIURA;TALARA;23.9;28.6;20.7;74.1;0.9;2023;27;21.5;27.1;18.1;75.1;0.4;TOTAL;458
PIURA;AYABACA;18.7;24.3;14.6;78.1;5.5;2023;28;17.8;23.4;13.6;76.8;1.9;TOTAL;12
PIURA;HUANCABAMBA;16.2;22.3;11.3;77.2;6.5;2023;28;15.3;21.1;10.9;78.6;2;TOTAL;3
PIURA;MORROPON;22.2;27.9;17.8;77;4.4;2023;28;20.1;25.7;15.7;77;1.1;TOTAL;119
PIURA;PAITA;23.7;28.4;20.8;77.7;1.1;2023;28;20.5;25.3;17.5;78.3;1.2;TOTAL;236
PIURA;PIURA;24.1;30.1;20.1;74.3;1.4;2023;28;21.5;27.8;17.2;72.7;1.1;TOTAL;983
PIURA;SECHURA;23.2;27.5;20.6;80.3;1.7;2023;28;20;24.5;17.4;79.5;0.9;TOTAL;68
PIURA;SULLANA;24.3;30.5;20.1;73;1.5;2023;28;22.1;28.8;17.5;70.8;1;TOTAL;192
PIURA;TALARA;24.1;29.7;20.8;74.5;0.9;2023;28;21.2;26.9;17.8;75;0.8;TOTAL;302
PIURA;AYABACA;19.3;25.3;15;73.1;1.8;2023;29;17.8;23.6;13.5;75.5;1;TOTAL;8
PIURA;HUANCABAMBA;16.7;23;12;73.3;3.1;2023;29;15.3;21.2;10.7;77.5;1.5;TOTAL;5
PIURA;MORROPON;22.2;28;17.5;75.5;0.8;2023;29;19.9;25.6;15.5;76.8;0.5;TOTAL;89
PIURA;PAITA;23.6;28.5;20.3;76.2;0.1;2023;29;20.3;25.1;17.3;78.4;0.4;TOTAL;225
PIURA;PIURA;24.1;30.4;19.5;72.1;0.1;2023;29;21.3;27.7;17;72.8;0.3;TOTAL;864
PIURA;SECHURA;23.2;27.8;20.2;77.9;0.4;2023;29;19.8;24.4;17.2;79.5;0.5;TOTAL;73
PIURA;SULLANA;24.3;31;19.5;70.6;0.1;2023;29;22;28.7;17.3;70.7;0.2;TOTAL;187
PIURA;TALARA;24;29.8;20.4;73.1;0.3;2023;29;21.1;26.8;17.6;75;0.2;TOTAL;316
PIURA;AYABACA;19.1;25.3;14.2;73.6;1.1;2023;30;18;23.9;13.6;74.8;1;TOTAL;2
PIURA;HUANCABAMBA;16.5;22.9;11.2;74.4;1.5;2023;30;15.4;21.4;10.9;76.8;2;TOTAL;4
PIURA;MORROPON;22.1;28.1;17.1;75.1;0.5;2023;30;20;25.7;15.6;76.9;0.6;TOTAL;52
PIURA;PAITA;23.7;28.5;20.4;76.1;0.7;2023;30;20.3;25.1;17.3;78.5;0.2;TOTAL;236
PIURA;PIURA;24.2;30.5;19.6;71.4;0.3;2023;30;21.3;27.7;17;73;0.2;TOTAL;660
PIURA;SECHURA;23.4;28.1;20.3;77.1;0.5;2023;30;19.8;24.3;17.2;79.6;0.2;TOTAL;43
PIURA;SULLANA;24.4;30.9;19.6;70.3;0;2023;30;22;28.7;17.3;70.8;0.2;TOTAL;138
PIURA;TALARA;23.8;29.3;20.2;73.9;0.3;2023;30;21;26.8;17.6;75.1;0.2;TOTAL;228
PIURA;AYABACA;19.5;26.2;14.2;68.1;0.4;2023;31;17.9;24.1;13.2;73.8;1;TOTAL;3
PIURA;HUANCABAMBA;16.7;23.1;11.2;69.6;1;2023;31;15.4;21.6;10.5;75.6;1.2;TOTAL;1
PIURA;MORROPON;22.5;28.6;17.3;73;0.3;2023;31;19.7;25.5;15.2;76.6;0.8;TOTAL;65
PIURA;PAITA;23.5;28.3;20.2;76.6;0.2;2023;31;20;24.8;17.1;78.5;0.2;TOTAL;211
PIURA;PIURA;24.4;30.8;19.6;70.9;0.1;2023;31;21.1;27.5;16.7;72.9;0.3;TOTAL;580
PIURA;SECHURA;23.5;28.2;20.2;75.9;0.4;2023;31;19.6;24.1;16.9;79.4;0.4;TOTAL;47
PIURA;SULLANA;24.5;31.4;19.6;69.9;0;2023;31;21.7;28.6;17;70.8;0.1;TOTAL;120
PIURA;TALARA;23.7;29.3;20;74.5;0.1;2023;31;20.8;26.6;17.3;75.1;0.1;TOTAL;132
PIURA;AYABACA;19.5;26.2;14.3;69.5;0.4;2023;32;18;24.3;13.3;72.9;1;TOTAL;3
PIURA;HUANCABAMBA;16.7;23.3;11.2;72.5;0.7;2023;32;15.5;21.7;10.7;75.1;1.3;TOTAL;1
PIURA;MORROPON;22.5;28.6;17.4;73.1;0.2;2023;32;19.8;25.8;15.2;76;0.6;TOTAL;56
PIURA;PAITA;23.5;28.4;20.3;76.4;0.2;2023;32;20;24.9;17;78;0.2;TOTAL;214
PIURA;PIURA;24.4;30.8;19.7;70.3;0.1;2023;32;21.1;27.8;16.6;72.2;0.2;TOTAL;393
PIURA;SECHURA;23.5;28.1;20.5;75.3;0.3;2023;32;19.6;24.3;16.9;78.8;0.1;TOTAL;31
PIURA;SULLANA;24.5;31.3;19.6;69.7;0;2023;32;21.8;28.9;17;70;0.1;TOTAL;125
PIURA;TALARA;23.6;29.4;20.1;74.1;0.3;2023;32;20.8;26.7;17.3;74.7;0.1;TOTAL;116
PIURA;AYABACA;18.9;24.4;14.5;76;3.6;2023;33;18.1;24.4;13.3;73.2;0.9;TOTAL;2
PIURA;HUANCABAMBA;16.6;22.4;11.8;75.8;0.9;2023;33;15.6;21.8;10.7;75.4;1.6;TOTAL;1
PIURA;MORROPON;22.3;28;17.5;74.4;1.6;2023;33;20;25.9;15.2;76;0.7;TOTAL;58
PIURA;PAITA;23.4;28.3;20.3;75.9;0.7;2023;33;20;25;17;78.2;0.2;TOTAL;177
PIURA;PIURA;24.3;30.4;19.7;70.2;1.3;2023;33;21.2;27.9;16.7;72.2;0.2;TOTAL;434
PIURA;SECHURA;23.2;27.9;20.1;75.9;0.4;2023;33;19.6;24.4;16.9;78.8;0.2;TOTAL;30
PIURA;SULLANA;24.4;30.8;19.9;69.8;1.4;2023;33;21.9;28.9;17.1;70.2;0.2;TOTAL;84
PIURA;TALARA;23.7;29.4;20.3;73.6;0.3;2023;33;20.8;26.7;17.3;75;0.1;TOTAL;95
PIURA;AYABACA;19.1;24.9;14.4;74.5;1.9;2023;34;18.1;24.4;13.3;73;0.8;;
PIURA;HUANCABAMBA;17.1;23.1;12.1;73.3;4.5;2023;34;15.7;21.9;10.8;75.2;1.3;TOTAL;1
PIURA;MORROPON;22.9;28.9;17.7;72.9;1.7;2023;34;20;25.9;15.3;75.9;0.8;TOTAL;39
PIURA;PAITA;23.3;28.5;20.1;76.9;0.9;2023;34;19.9;25;16.9;78.1;0.2;TOTAL;125
PIURA;PIURA;24.4;31.2;19.7;70.1;1.2;2023;34;21.2;27.9;16.7;72;0.4;TOTAL;339
PIURA;SECHURA;23.1;28.2;19.8;77.3;0.6;2023;34;19.5;24.4;16.8;78.8;0.4;TOTAL;31
PIURA;SULLANA;24.6;31.5;19.9;69.1;0.8;2023;34;21.9;29;17.1;70;0.2;TOTAL;105
PIURA;TALARA;23.6;29.4;20.1;74.3;0.6;2023;34;20.7;26.7;17.2;74.8;0.1;TOTAL;111
PIURA;AYABACA;19.9;26.6;14.6;69.1;0.7;2023;35;18.2;24.4;13.6;73.8;0.9;;
PIURA;HUANCABAMBA;17.3;24.1;11.6;70;1.5;2023;35;15.8;21.9;11.1;75.8;2;TOTAL;1
PIURA;MORROPON;22.6;28.9;17.3;72.6;0.2;2023;35;20;26;15.4;76;1.1;TOTAL;31
PIURA;PAITA;22.8;27.8;19.8;77.5;0.1;2023;35;20;25.1;16.9;78;0.2;TOTAL;125
PIURA;PIURA;24.1;30.7;19.4;70.7;0;2023;35;21.3;28;16.7;71.8;0.3;TOTAL;237
PIURA;SECHURA;22.6;27.4;19.6;78.5;0.1;2023;35;19.6;24.5;16.8;78.5;0.4;TOTAL;19
PIURA;SULLANA;24.4;31.5;19.6;69;0.1;2023;35;21.9;29.1;17.1;69.9;0.1;TOTAL;80
PIURA;TALARA;23.3;29;19.8;74.3;0.1;2023;35;20.7;26.7;17.2;74.8;0.1;TOTAL;102
PIURA;AYABACA;19.4;25.6;14.4;69.9;0.9;2023;36;18.2;24.3;13.6;74.5;2.2;;
PIURA;HUANCABAMBA;17.1;23.5;11.8;69.2;0.8;2023;36;15.9;21.8;11.1;76.4;3.8;;
PIURA;MORROPON;22.1;28.2;17.2;72.9;0.4;2023;36;20.2;26.2;15.5;75.8;1.6;TOTAL;44
PIURA;PAITA;22.7;27.5;19.5;77.1;0.1;2023;36;20.1;25.2;17;77.8;0.4;TOTAL;126
PIURA;PIURA;23.7;30.2;19.1;70.6;0.2;2023;36;21.5;28.3;16.9;71.4;0.5;TOTAL;171
PIURA;SECHURA;22.4;27.2;19.4;77.9;0.1;2023;36;19.7;24.7;16.8;78.4;0.5;TOTAL;16
PIURA;SULLANA;24;30.9;19.3;69.3;0;2023;36;22.1;29.3;17.3;69.6;0.5;TOTAL;93
PIURA;TALARA;23;28.7;19.4;74.6;0.1;2023;36;20.9;26.8;17.3;74.7;0.4;TOTAL;81
PIURA;AYABACA;19.6;25.7;14.8;70.8;0.9;2023;37;18.3;24.4;13.6;74.7;3;;
PIURA;HUANCABAMBA;17.2;23.5;12.3;71.7;1;2023;37;15.9;21.9;11.2;76.7;5;TOTAL;2
PIURA;MORROPON;22.2;28.5;17.2;72;0.4;2023;37;20.3;26.3;15.6;75.5;2.1;TOTAL;41
PIURA;PAITA;22.7;27.9;19.5;76.1;0.1;2023;37;20.1;25.3;17;77.5;0.4;TOTAL;115
PIURA;PIURA;23.8;30.8;19;69.2;0;2023;37;21.5;28.4;16.9;71.1;0.7;TOTAL;131
PIURA;SECHURA;22.4;27.4;19.1;76.7;0.2;2023;37;19.7;24.8;16.8;78.3;0.8;TOTAL;9
PIURA;SULLANA;24.1;31.4;19.4;68.6;0;2023;37;22.2;29.4;17.4;69.4;0.6;TOTAL;68
PIURA;TALARA;23.1;29.2;19.6;73.6;0.1;2023;37;20.9;26.9;17.4;74.4;0.4;TOTAL;55
PIURA;AYABACA;19.8;26.2;14.6;68.9;1;2023;38;18.3;24.2;13.8;76.2;1.7;;
PIURA;HUANCABAMBA;17.4;23.9;11.8;69.6;1.5;2023;38;16;21.8;11.5;77.8;2.7;;
PIURA;MORROPON;22.6;28.9;17.4;71.2;0.4;2023;38;20.5;26.4;15.8;75.7;1.4;TOTAL;32
PIURA;PAITA;22.8;27.8;19.8;76.6;0.2;2023;38;20.3;25.6;17.2;77.2;0.9;TOTAL;59
PIURA;PIURA;24.1;30.8;19.3;69.5;0.2;2023;38;21.7;28.7;17.1;71;0.6;TOTAL;113
PIURA;SECHURA;22.5;27.4;19.5;77.1;0.2;2023;38;19.8;24.9;16.9;78.3;0.6;TOTAL;9
PIURA;SULLANA;24.4;31.6;19.6;68.4;0;2023;38;22.4;29.6;17.6;69.2;0.8;TOTAL;48
PIURA;TALARA;23.2;29.3;19.8;73.7;0.3;2023;38;21.1;27.2;17.6;74.2;0.6;TOTAL;47
PIURA;AYABACA;20;26;15.4;72.9;1;2023;39;18.2;23.9;14;77.7;2.2;;
PIURA;HUANCABAMBA;17.9;23.9;13;73.3;1.9;2023;39;16;21.5;11.7;79.4;3.6;;
PIURA;MORROPON;22.9;29.2;17.8;71.8;0.2;2023;39;20.5;26.5;15.9;75.6;1.2;TOTAL;35
PIURA;PAITA;23;28.2;19.7;75.5;0.1;2023;39;20.3;25.5;17.2;77.3;0.4;TOTAL;62
PIURA;PIURA;24.3;31.4;19.4;68.6;0.1;2023;39;21.7;28.7;17;70.9;0.4;TOTAL;92
PIURA;SECHURA;22.5;27.7;19.4;76.8;0.3;2023;39;19.8;25;16.9;78.1;0.6;TOTAL;28
PIURA;SULLANA;24.7;32.1;19.8;67.5;0;2023;39;22.4;29.6;17.6;69.3;0.4;TOTAL;33
PIURA;TALARA;23.4;29.5;19.9;72.8;0.1;2023;39;21.1;27.1;17.6;74.2;0.3;TOTAL;21
PIURA;AYABACA;19.6;24.9;15.6;77.9;9;2023;40;18.3;23.9;14.1;78;2;;
PIURA;HUANCABAMBA;17.5;22.5;13.4;80.4;15.9;2023;40;16;21.5;11.8;80.3;3.7;;
PIURA;MORROPON;22.7;28.4;18.3;74.9;6.9;2023;40;20.7;26.6;16;75.4;1.3;TOTAL;53
PIURA;PAITA;23.1;28.3;20;76.1;5.3;2023;40;20.4;25.7;17.3;76.9;0.3;TOTAL;39
PIURA;PIURA;24.2;30.7;19.8;71.1;5.2;2023;40;21.9;28.9;17.1;70.5;0.5;TOTAL;86
PIURA;SECHURA;22.1;26.6;19.6;81.2;11.9;2023;40;19.9;25.1;17;78.1;0.3;TOTAL;31
PIURA;SULLANA;24.9;31.6;20.2;67.6;2.4;2023;40;22.5;29.8;17.7;68.7;0.5;TOTAL;41
PIURA;TALARA;23.8;29.7;20.2;72.1;0.8;2023;40;21.2;27.3;17.7;73.8;0.3;TOTAL;19
PIURA;AYABACA;19.7;25;15.6;77.6;28.8;2023;41;18.1;23.6;14;79.2;3.9;;
PIURA;HUANCABAMBA;17.3;22.3;13.3;81.1;30;2023;41;15.9;21.2;11.8;80.9;4.9;;
PIURA;MORROPON;22.8;28.9;18.2;75.1;36.5;2023;41;20.7;26.7;16;75.4;2;TOTAL;28
PIURA;PAITA;22.6;27.9;19.6;78.2;16.4;2023;41;20.4;25.8;17.3;76.9;0.8;TOTAL;35
PIURA;PIURA;24.1;31.1;19.4;71.5;21.9;2023;41;21.9;29;17.2;70.5;1.1;TOTAL;87
PIURA;SECHURA;22.1;27.2;19.4;79.6;22.2;2023;41;20;25.2;17;78;0.9;TOTAL;15
PIURA;SULLANA;24.6;31.8;19.7;69.8;14.5;2023;41;22.5;29.9;17.7;68.7;0.7;TOTAL;32
PIURA;TALARA;23.4;29.5;19.9;74.4;12.6;2023;41;21.2;27.3;17.7;73.8;0.9;TOTAL;26
PIURA;AYABACA;19.7;25.1;15.2;74.4;3;2023;42;18;23.4;13.9;79.1;5.3;;
PIURA;HUANCABAMBA;17.1;22.1;12.8;78.4;5.5;2023;42;15.8;21;11.7;80.6;8.7;TOTAL;1
PIURA;MORROPON;23.1;29.4;18;71.4;1.7;2023;42;20.6;26.6;16;75.6;4.7;TOTAL;37
PIURA;PAITA;23;28.3;19.9;76.1;0.2;2023;42;20.4;25.7;17.3;77.4;1.4;TOTAL;34
PIURA;PIURA;24.5;31.5;19.6;68.4;0.3;2023;42;21.8;28.9;17.1;71;2.5;TOTAL;84
PIURA;SECHURA;22.6;27.8;19.5;77.2;0.7;2023;42;20;25.2;17.1;78.3;2.1;TOTAL;30
PIURA;SULLANA;24.9;32.2;20.1;67.6;0.2;2023;42;22.4;29.8;17.6;69.2;1.7;TOTAL;38
PIURA;TALARA;23.5;29.6;20.2;73.1;0.4;2023;42;21.1;27.2;17.6;74.5;1.3;TOTAL;32
PIURA;AYABACA;18.7;23.1;15.4;83.6;14.2;2023;43;18;23.2;14.1;80.9;4.5;;
PIURA;HUANCABAMBA;16.6;20.9;13.3;84.5;17.5;2023;43;15.8;20.8;11.9;83.1;8.2;;
PIURA;MORROPON;22.5;27.7;18.4;77.1;10.1;2023;43;20.7;26.8;16.2;76;3.2;TOTAL;38
PIURA;PAITA;23.1;28.2;20.4;77.1;4.7;2023;43;20.6;26;17.6;77.3;0.9;TOTAL;37
PIURA;PIURA;24.2;30.4;20.1;72.2;3.1;2023;43;22.1;29.3;17.4;70.8;1.4;TOTAL;85
PIURA;SECHURA;22.7;27.6;20;78.2;3.3;2023;43;20.3;25.7;17.4;77.8;1.4;TOTAL;23
PIURA;SULLANA;24.2;30.3;20.1;72.7;3.7;2023;43;22.5;30;17.8;69.4;0.6;TOTAL;31
PIURA;TALARA;23.4;29;20.3;75.5;5;2023;43;21.3;27.4;17.8;74.5;0.6;TOTAL;27
PIURA;AYABACA;18.5;23.6;14.7;81.3;6.7;2023;44;18;23.2;14.1;80.9;2.6;;
PIURA;HUANCABAMBA;16.4;21.1;12.6;80.6;11.9;2023;44;15.8;20.8;11.9;82.3;5.1;;
PIURA;MORROPON;22.4;28.3;17.7;73.6;2.4;2023;44;20.8;26.9;16.2;75.6;1.4;TOTAL;41
PIURA;PAITA;22.6;28;19.4;77.1;1;2023;44;20.9;26.3;17.9;77.1;0.5;TOTAL;19
PIURA;PIURA;24;31;19;69.4;0.2;2023;44;22.2;29.4;17.5;70.6;0.5;TOTAL;65
PIURA;SECHURA;22.3;27.9;19.1;76.9;0.6;2023;44;20.6;25.9;17.6;77.8;0.7;TOTAL;25
PIURA;SULLANA;24.2;30.9;19.5;70.5;0.5;2023;44;22.8;30.2;17.9;69.2;0.3;TOTAL;19
PIURA;TALARA;23.2;29.2;19.8;73.9;0.8;2023;44;21.5;27.7;18;74.4;0.4;TOTAL;42
PIURA;AYABACA;19.2;24.6;14.8;77.9;1.8;2023;45;17.9;23.1;14.1;81.6;5.3;;
PIURA;HUANCABAMBA;17;22;12.7;81.1;2.4;2023;45;15.8;20.7;12;83.4;8.2;;
PIURA;MORROPON;22.4;28.6;17.5;72.6;2.2;2023;45;20.7;26.6;16.3;76.4;3.4;TOTAL;33
PIURA;PAITA;22.4;27.2;19.3;75.7;0.2;2023;45;20.9;26.2;17.8;77.4;0.9;TOTAL;34
PIURA;PIURA;23.7;30.7;18.9;68.5;0.3;2023;45;22.1;29.2;17.6;71.3;1.4;TOTAL;66
PIURA;SECHURA;22;26.9;18.9;76.6;0.7;2023;45;20.5;25.7;17.6;78.2;1.3;TOTAL;21
PIURA;SULLANA;23.9;31.1;19;68.1;0;2023;45;22.7;29.9;17.9;69.5;0.6;TOTAL;27
PIURA;TALARA;22.9;28.8;19.4;72.4;0.2;2023;45;21.4;27.6;18;74.5;0.5;TOTAL;52
PIURA;AYABACA;19.1;23.7;15.7;83.8;18.6;2023;46;18;23.2;14.1;81.1;5.4;;
PIURA;HUANCABAMBA;17.1;21.4;13.7;85.9;32.9;2023;46;15.8;20.9;11.7;82.5;8.8;;
PIURA;MORROPON;22.3;27.6;18.2;79;14.5;2023;46;21;27.1;16.4;75.7;2.8;TOTAL;35
PIURA;PAITA;23;27.9;20.1;77.5;6.7;2023;46;21.2;26.5;18.1;77.3;0.9;TOTAL;31
PIURA;PIURA;23.8;30;19.6;73.9;6.4;2023;46;22.5;29.6;17.8;71;1.1;TOTAL;78
PIURA;SECHURA;22.3;26.7;19.8;80;8.4;2023;46;20.9;26.2;17.9;77.7;0.9;TOTAL;19
PIURA;SULLANA;24.4;31;19.9;70.9;3.7;2023;46;22.9;30.2;18.1;69.6;0.7;TOTAL;24
PIURA;TALARA;23.4;29;20.1;75;6.3;2023;46;21.6;27.8;18.2;74.7;0.7;TOTAL;66
PIURA;AYABACA;18.8;23.9;14.9;79.3;3.3;2023;47;17.9;23.1;13.9;80.3;4.4;;
PIURA;HUANCABAMBA;16.6;21.5;12.5;80.6;9.1;2023;47;15.7;20.7;11.6;81.8;5.6;;
PIURA;MORROPON;22.5;28.3;17.8;74.6;3.1;2023;47;21;27;16.4;75.4;2.6;TOTAL;25
PIURA;PAITA;23;28.6;19.8;75.9;0.9;2023;47;21.2;26.5;18.1;77.6;1.2;TOTAL;53
PIURA;PIURA;24.1;31.2;19.4;69.6;0.2;2023;47;22.5;29.5;17.8;71;1.2;TOTAL;92
PIURA;SECHURA;22.5;27.7;19.3;77.7;0.9;2023;47;21;26.2;18;78.2;1.6;TOTAL;19
PIURA;SULLANA;24.6;31.9;19.8;67.4;0;2023;47;23;30.2;18.2;69.4;1.2;TOTAL;26
PIURA;TALARA;23.6;29.8;20.1;72.3;0.4;2023;47;21.8;27.8;18.2;74.6;0.9;TOTAL;68
PIURA;AYABACA;19;23.9;15.5;81.1;3;2023;48;18.1;23.2;14.2;81.2;3.9;TOTAL;1
PIURA;HUANCABAMBA;16.7;21.4;13.5;83.7;2.2;2023;48;15.9;20.8;12;83;5.5;;
PIURA;MORROPON;22.8;28.5;18.4;74.3;0.9;2023;48;21.3;27.2;16.8;75.9;2;TOTAL;29
PIURA;PAITA;23.2;28.3;20.1;75.7;1.3;2023;48;21.7;27;18.6;76.9;0.8;TOTAL;24
PIURA;PIURA;24.4;31.1;19.6;69.5;0.5;2023;48;22.9;29.9;18.3;70.9;1.1;TOTAL;91
PIURA;SECHURA;22.9;28;19.8;76.4;0.6;2023;48;21.4;26.7;18.4;77.7;1;TOTAL;23
PIURA;SULLANA;24.7;31.6;20;67.8;1.2;2023;48;23.3;30.5;18.6;69.2;1;TOTAL;29
PIURA;TALARA;23.6;29.5;20.3;72.1;0.2;2023;48;22.2;28.2;18.7;74;0.6;TOTAL;46
PIURA;AYABACA;19.3;23.9;15.8;80.2;0.6;2023;49;18.1;23.1;14.4;81.9;4.6;;
PIURA;HUANCABAMBA;17.1;21.7;13.5;82;0.8;2023;49;15.8;20.6;12.1;83.8;6;;
PIURA;MORROPON;23.2;28.8;18.7;73.1;0.7;2023;49;21.6;27.3;17.2;76.3;2.9;TOTAL;16
PIURA;PAITA;23.5;28.5;20.4;75.2;0.2;2023;49;22.2;27.4;19.1;77;1.6;TOTAL;37
PIURA;PIURA;24.8;31.3;20.1;68.7;0.2;2023;49;23.3;30.2;18.7;71;1.4;TOTAL;85
PIURA;SECHURA;23.1;28.1;20;76.3;0.3;2023;49;21.9;27.1;18.9;78;1.5;TOTAL;33
PIURA;SULLANA;25.1;31.7;20.6;67.1;0.1;2023;49;23.7;30.7;19;69.4;1.1;TOTAL;14
PIURA;TALARA;24.1;29.8;20.8;71;0.3;2023;49;22.6;28.5;19.1;74.3;0.7;TOTAL;46
PIURA;AYABACA;19.7;24.6;16.5;81;9.8;2023;50;18.2;23;14.8;83.2;5.8;;
PIURA;HUANCABAMBA;17.6;22.4;14.4;83.9;6.2;2023;50;16;20.5;12.5;85.5;7.1;;
PIURA;MORROPON;23.9;29.7;19.4;72.5;4.9;2023;50;21.9;27.5;17.6;76.5;2.7;TOTAL;18
PIURA;PAITA;23.7;29;20.8;76.7;0.4;2023;50;22.5;27.6;19.5;77.1;1.5;TOTAL;46
PIURA;PIURA;25.4;32.3;20.7;68.4;1.4;2023;50;23.7;30.5;19.2;70.9;1.4;TOTAL;79
PIURA;SECHURA;23.6;28.7;20.5;76.5;0.4;2023;50;22.2;27.4;19.2;77.8;1.4;TOTAL;25
PIURA;SULLANA;25.4;32.8;20.8;67.9;1.5;2023;50;23.9;30.8;19.5;69.9;1.1;TOTAL;9
PIURA;TALARA;24.3;30.5;21;72.5;1.3;2023;50;22.8;28.5;19.5;74.6;1;TOTAL;40
PIURA;AYABACA;19.4;23.9;16.4;84.2;11.5;2023;51;18.1;22.8;14.7;83.6;4.5;;
PIURA;HUANCABAMBA;17.2;21.2;14.2;88;6.2;2023;51;15.9;20.4;12.4;85.7;4.6;TOTAL;1
PIURA;MORROPON;23.7;29.6;19.4;75.4;2.8;2023;51;22.2;27.7;17.9;76.8;1.8;TOTAL;13
PIURA;PAITA;24.1;29.4;21.3;76.7;0.3;2023;51;22.9;27.9;19.9;77.1;1.4;TOTAL;29
PIURA;PIURA;25.4;32.4;21;70.5;1.1;2023;51;24.1;30.7;19.6;70.9;1;TOTAL;44
PIURA;SECHURA;23.8;28.8;20.9;78.2;0.5;2023;51;22.8;27.9;19.7;77.3;0.7;TOTAL;7
PIURA;SULLANA;25.6;32.6;21.3;69;0.3;2023;51;24.2;30.9;19.8;70.1;0.9;TOTAL;10
PIURA;TALARA;24.5;30.3;21.3;73.8;0.7;2023;51;23.2;28.8;19.9;74.5;0.9;TOTAL;37
PIURA;AYABACA;18.6;22.6;16.2;89.6;80;2023;52;18.2;22.9;15;84.1;6.5;;
PIURA;HUANCABAMBA;16.6;20.3;14.3;92.3;80.1;2023;52;16;20.6;12.6;85.7;7.9;;
PIURA;MORROPON;22.7;27.1;19.6;83.8;49.8;2023;52;22.5;27.8;18.4;77.2;3.6;TOTAL;14
PIURA;PAITA;23.5;27.5;21.3;82.5;14.1;2023;52;23.4;28.4;20.4;77.2;1.6;TOTAL;29
PIURA;PIURA;24.3;29.3;21.1;79.7;27.2;2023;52;24.6;31;20.2;71.1;2;TOTAL;50
PIURA;SECHURA;23.2;26.8;21.1;84.4;6.5;2023;52;23.3;28.3;20.2;77.5;1.3;TOTAL;23
PIURA;SULLANA;24.5;30.4;21;77.4;23.2;2023;52;24.5;30.9;20.4;70.9;1.8;TOTAL;14
PIURA;TALARA;23.7;28.7;21;80;12.9;2023;52;23.5;29;20.4;75.1;1.4;TOTAL;33
PIURA;AYABACA;18.6;22.3;16.2;87.2;14.8;2024;1;18.3;22.8;15.2;84.5;5.8;;
PIURA;HUANCABAMBA;16.6;20.4;14.1;88.6;11.8;2024;1;16.1;20.5;12.8;85.9;5.7;;
PIURA;MORROPON;23.2;27.5;20;80.2;3;2024;1;22.7;28;18.8;77.5;3.3;TOTAL;21
